step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,ingestion_timestamp,source_batch_id
326,PAYMENT,30549.05,C1702501735,0.0,0.0,M480666632,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
186,CASH_OUT,197930.3,C535802396,108.0,0.0,C1046686456,371955.5,195005.2,0,0,2026-09-25 20:41:52.360172,full_load
353,CASH_IN,205762.82,C1469971233,305845.0,511607.82,C1357798130,302392.36,96629.54,0,0,2026-09-25 20:41:52.360172,full_load
278,CASH_IN,66920.75,C1599302070,332336.56,399257.31,C1949645371,3682591.42,3615670.68,0,0,2026-09-25 20:41:52.360172,full_load
335,PAYMENT,2987.88,C1851078173,0.0,0.0,M57525884,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
400,PAYMENT,34694.05,C1455289645,72209.0,37514.95,M307629365,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
382,PAYMENT,23018.09,C1893434076,7741.63,0.0,M1414670810,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
157,TRANSFER,138914.04,C2052907904,62665.0,0.0,C519224169,0.0,138914.04,0,0,2026-09-25 20:41:52.360172,full_load
158,PAYMENT,4108.12,C39459785,340272.71,336164.59,M555334957,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
17,PAYMENT,14181.51,C2054820403,5888.99,0.0,M2028562261,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
15,CASH_IN,74236.76,C844066201,1164855.15,1239091.91,C944607857,252611.29,178374.53,0,0,2026-09-25 20:41:52.360172,full_load
233,PAYMENT,39039.18,C945783307,0.0,0.0,M1854045339,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
306,CASH_OUT,211269.92,C2081478770,0.0,0.0,C958073544,887200.88,1098470.8,0,0,2026-09-25 20:41:52.360172,full_load
490,PAYMENT,10187.92,C542093912,39842.0,29654.08,M998704435,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
10,CASH_OUT,299760.61,C1296202703,10217.0,0.0,C2146366450,68282.43,195823.58,0,0,2026-09-25 20:41:52.360172,full_load
206,PAYMENT,1010.53,C203344482,0.0,0.0,M1872067293,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
251,PAYMENT,47959.85,C1874708186,31151.0,0.0,M1316520613,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
44,CASH_IN,127543.17,C869167400,4748119.96,4875663.14,C1825059006,14901731.5,14774188.33,0,0,2026-09-25 20:41:52.360172,full_load
251,PAYMENT,40870.83,C1510591314,761371.21,720500.38,M1367424736,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
9,PAYMENT,11244.69,C1383273608,49234.0,37989.31,M2055513946,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
378,PAYMENT,1541.71,C1792464190,0.0,0.0,M1478851409,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
404,PAYMENT,9206.44,C1553361954,54185.0,44978.56,M1300234301,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
357,CASH_OUT,128946.74,C1289710068,0.0,0.0,C394313256,855581.87,984528.61,0,0,2026-09-25 20:41:52.360172,full_load
402,PAYMENT,17901.66,C575092097,0.0,0.0,M238574718,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
35,CASH_OUT,114532.57,C447209549,49041.0,0.0,C695324328,0.0,114532.57,0,0,2026-09-25 20:41:52.360172,full_load
281,PAYMENT,7821.77,C1231646579,63777.22,55955.45,M98256123,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
137,CASH_OUT,5284.25,C691308861,0.0,0.0,C770297559,1434048.95,1439333.2,0,0,2026-09-25 20:41:52.360172,full_load
153,CASH_OUT,154054.09,C1888119416,0.0,0.0,C1639722149,15202814.97,15356869.06,0,0,2026-09-25 20:41:52.360172,full_load
23,CASH_IN,132429.34,C935567478,683222.02,815651.36,C692065433,1227349.97,1094920.62,0,0,2026-09-25 20:41:52.360172,full_load
346,CASH_IN,252409.02,C1594581295,39685.0,292094.02,C694087304,3420585.08,3168176.06,0,0,2026-09-25 20:41:52.360172,full_load
300,TRANSFER,1106404.2,C1379813296,0.0,0.0,C29119073,2020073.28,3126477.48,0,0,2026-09-25 20:41:52.360172,full_load
303,PAYMENT,14146.32,C748938985,260490.37,246344.05,M1275618281,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
355,CASH_OUT,402298.95,C61353780,0.0,0.0,C1580790956,1942445.19,2344744.15,0,0,2026-09-25 20:41:52.360172,full_load
277,CASH_IN,492801.1,C796450670,3087512.64,3580313.74,C1932103056,2843260.53,2350459.42,0,0,2026-09-25 20:41:52.360172,full_load
379,CASH_OUT,123856.67,C1699088594,0.0,0.0,C56167518,311647.05,435503.72,0,0,2026-09-25 20:41:52.360172,full_load
398,CASH_OUT,184868.21,C1081315180,0.0,0.0,C605226212,186606.83,371475.04,0,0,2026-09-25 20:41:52.360172,full_load
347,CASH_OUT,93100.68,C1660465495,510871.0,417770.32,C134894684,110136.94,203237.62,0,0,2026-09-25 20:41:52.360172,full_load
349,PAYMENT,951.62,C453856826,0.0,0.0,M851193623,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
137,CASH_IN,323038.71,C145558844,7123256.19,7446294.89,C1921733657,633344.54,310305.83,0,0,2026-09-25 20:41:52.360172,full_load
303,CASH_IN,196109.03,C1397282786,8893034.52,9089143.55,C1121267856,395238.94,199129.92,0,0,2026-09-25 20:41:52.360172,full_load
258,CASH_IN,181561.74,C388505299,1736339.38,1917901.12,C541449805,4433798.31,4252236.58,0,0,2026-09-25 20:41:52.360172,full_load
354,CASH_IN,178882.08,C1479435438,210138.0,389020.08,C983756791,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
279,PAYMENT,61372.92,C269120365,0.0,0.0,M1346780046,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
329,CASH_OUT,251912.7,C1936767134,0.0,0.0,C1117918543,1476454.07,1728366.77,0,0,2026-09-25 20:41:52.360172,full_load
253,CASH_OUT,404291.95,C937570785,21989.0,0.0,C1302566324,0.0,404291.95,0,0,2026-09-25 20:41:52.360172,full_load
370,PAYMENT,18516.78,C1466071963,18915.0,398.22,M2034489934,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
226,CASH_IN,374569.08,C595490924,15206090.49,15580659.57,C912402708,458347.53,83778.45,0,0,2026-09-25 20:41:52.360172,full_load
330,CASH_IN,178186.18,C1209999321,5300546.94,5478733.11,C1170226818,376591.55,198405.38,0,0,2026-09-25 20:41:52.360172,full_load
278,CASH_OUT,28213.97,C1376112210,14905.0,0.0,C621099552,0.0,28213.97,0,0,2026-09-25 20:41:52.360172,full_load
142,PAYMENT,26136.23,C1948529673,34328.0,8191.77,M50706726,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
334,TRANSFER,4985351.28,C1431108497,272851.69,0.0,C1250070322,9361175.46,14498923.8,0,0,2026-09-25 20:41:52.360172,full_load
98,CASH_OUT,1155819.58,C1889323500,1155819.58,0.0,C846511826,0.0,1155819.58,1,0,2026-09-25 20:41:52.360172,full_load
254,PAYMENT,7607.63,C826083732,215315.0,207707.37,M1022926410,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
377,PAYMENT,17048.07,C1537632339,11377.0,0.0,M1946458468,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
178,PAYMENT,21953.81,C871728249,0.0,0.0,M1516720820,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
275,CASH_OUT,33737.66,C553017760,0.0,0.0,C935587581,60154.94,93892.6,0,0,2026-09-25 20:41:52.360172,full_load
282,CASH_OUT,24997.08,C862279394,0.0,0.0,C2018621916,289942.52,314939.6,0,0,2026-09-25 20:41:52.360172,full_load
380,PAYMENT,1707.15,C53315917,25315.0,23607.85,M1277545972,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
15,CASH_OUT,232255.6,C1083768629,36438.0,0.0,C1044280129,1152573.26,1765165.44,0,0,2026-09-25 20:41:52.360172,full_load
131,PAYMENT,15715.51,C2016895021,4051.0,0.0,M292615464,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
404,TRANSFER,180354.9,C780045763,205050.0,24695.1,C1849156676,417592.63,597947.54,0,0,2026-09-25 20:41:52.360172,full_load
158,PAYMENT,6494.06,C961663128,466.0,0.0,M922721432,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
307,CASH_OUT,310247.74,C34574810,0.0,0.0,C1160440440,9282784.22,9593031.96,0,0,2026-09-25 20:41:52.360172,full_load
525,CASH_OUT,86353.82,C1915187007,0.0,0.0,C22712619,240935.41,327289.23,0,0,2026-09-25 20:41:52.360172,full_load
142,PAYMENT,7314.94,C56132483,9026.0,1711.06,M258113040,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
345,CASH_OUT,274594.62,C492322633,151056.0,0.0,C2046655608,1901216.34,2175810.96,0,0,2026-09-25 20:41:52.360172,full_load
369,PAYMENT,8721.46,C240712714,0.0,0.0,M1905311784,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
300,PAYMENT,42575.59,C861431415,0.0,0.0,M268370307,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
352,CASH_OUT,261163.78,C1719780949,17716.0,0.0,C1935504279,1991392.41,2252556.19,0,0,2026-09-25 20:41:52.360172,full_load
370,CASH_IN,51920.91,C1640390439,60770.0,112690.91,C1826300926,1047643.05,995722.14,0,0,2026-09-25 20:41:52.360172,full_load
40,PAYMENT,4211.17,C1237039950,0.0,0.0,M514141616,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
137,PAYMENT,1147.7,C1718637400,13596.0,12448.3,M1383231600,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
46,CASH_OUT,165018.11,C1293681600,5287.78,0.0,C253492850,756576.72,921594.83,0,0,2026-09-25 20:41:52.360172,full_load
469,TRANSFER,827453.46,C1846446618,29577.0,0.0,C1144431615,0.0,827453.46,0,0,2026-09-25 20:41:52.360172,full_load
522,CASH_OUT,188032.89,C1003080033,103842.0,0.0,C487955543,0.0,188032.89,0,0,2026-09-25 20:41:52.360172,full_load
227,CASH_OUT,450268.76,C760550789,12374.0,0.0,C758627209,67047.4,517316.17,0,0,2026-09-25 20:41:52.360172,full_load
235,PAYMENT,7178.7,C1657792056,10995.0,3816.3,M1526467024,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
642,CASH_IN,300964.66,C256384893,9394376.97,9695341.62,C2029836974,3520136.36,3219171.7,0,0,2026-09-25 20:41:52.360172,full_load
522,CASH_OUT,176430.93,C1832625932,11244.0,0.0,C1482587147,0.0,176430.93,0,0,2026-09-25 20:41:52.360172,full_load
137,CASH_OUT,353780.35,C925409329,121953.0,0.0,C1511709094,0.0,353780.35,0,0,2026-09-25 20:41:52.360172,full_load
208,PAYMENT,23458.27,C401523528,0.0,0.0,M1510756874,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
157,CASH_IN,381613.55,C929820969,59152.0,440765.55,C97883717,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
371,PAYMENT,31317.86,C1794720494,2672.0,0.0,M2041038957,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
236,CASH_OUT,385434.12,C1256644424,0.0,0.0,C1146126166,2709791.43,3095225.55,0,0,2026-09-25 20:41:52.360172,full_load
375,CASH_OUT,131365.27,C309585933,586.0,0.0,C969015984,1194857.19,1326222.46,0,0,2026-09-25 20:41:52.360172,full_load
183,CASH_OUT,237236.16,C1326657347,0.0,0.0,C1128504594,569148.08,806384.24,0,0,2026-09-25 20:41:52.360172,full_load
353,CASH_OUT,142518.55,C721018319,74936.0,0.0,C1535686985,6322559.52,6465078.07,0,0,2026-09-25 20:41:52.360172,full_load
307,PAYMENT,19604.26,C1444098581,40307.0,20702.74,M1171158467,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
11,CASH_IN,87001.52,C417837342,13147068.54,13234070.05,C1666929784,308475.78,230945.86,0,0,2026-09-25 20:41:52.360172,full_load
235,CASH_IN,212695.98,C1943309061,29236.0,241931.98,C1506383772,45275.23,0.0,0,0,2026-09-25 20:41:52.360172,full_load
394,CASH_IN,39112.01,C1786665768,9156008.39,9195120.4,C169953233,10550183.81,10511071.79,0,0,2026-09-25 20:41:52.360172,full_load
300,PAYMENT,4642.09,C399270240,497002.0,492359.91,M1854027396,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
439,PAYMENT,12268.6,C1646407571,0.0,0.0,M1561376707,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
140,TRANSFER,289135.78,C892155927,0.0,0.0,C265945811,768582.13,1057717.91,0,0,2026-09-25 20:41:52.360172,full_load
11,PAYMENT,12348.87,C416955774,314519.44,302170.57,M42169508,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
14,CASH_OUT,195327.73,C554567908,3083829.71,2888501.98,C1382919334,3232395.11,3427722.84,0,0,2026-09-25 20:41:52.360172,full_load
136,CASH_OUT,290469.21,C844883263,0.0,0.0,C401918442,2126232.26,2840202.23,0,0,2026-09-25 20:41:52.360172,full_load
304,CASH_OUT,32166.49,C667458124,44447.0,12280.51,C1155655419,18482.24,50648.73,0,0,2026-09-25 20:41:52.360172,full_load
154,PAYMENT,9283.39,C1006332797,0.0,0.0,M1831077609,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
349,PAYMENT,7363.42,C1614986099,2488.0,0.0,M690152791,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
231,PAYMENT,18552.13,C873980238,10877.0,0.0,M1600366397,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
181,PAYMENT,5320.11,C887935814,3198.0,0.0,M710011516,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
331,PAYMENT,20993.0,C1771499726,9392.0,0.0,M1089501249,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
203,TRANSFER,548141.55,C367320462,0.0,0.0,C972331229,595384.05,1143525.6,0,0,2026-09-25 20:41:52.360172,full_load
253,CASH_IN,74471.48,C1203625820,2144541.85,2219013.33,C725021743,370837.84,296366.36,0,0,2026-09-25 20:41:52.360172,full_load
403,CASH_IN,155504.9,C1463694061,79510.0,235014.9,C287055856,69967.13,0.0,0,0,2026-09-25 20:41:52.360172,full_load
36,CASH_OUT,104898.12,C931618667,25314.0,0.0,C1789387401,217017.16,321915.27,0,0,2026-09-25 20:41:52.360172,full_load
96,PAYMENT,3501.11,C861492446,0.0,0.0,M1426834840,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
183,CASH_OUT,82200.7,C174246450,51995.0,0.0,C1998080693,0.0,82200.7,0,0,2026-09-25 20:41:52.360172,full_load
400,CASH_OUT,88112.4,C1232977533,0.0,0.0,C526526123,407818.98,495931.38,0,0,2026-09-25 20:41:52.360172,full_load
139,CASH_OUT,101027.44,C484162756,115602.0,14574.56,C489658983,34641.46,135668.9,0,0,2026-09-25 20:41:52.360172,full_load
346,PAYMENT,22259.67,C1766155810,476842.44,454582.77,M1652528313,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
212,PAYMENT,8871.76,C1236301645,11393.0,2521.24,M552080091,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
235,CASH_OUT,131476.6,C1790408400,0.0,0.0,C334027667,279860.36,411336.96,0,0,2026-09-25 20:41:52.360172,full_load
183,CASH_OUT,90897.61,C679822583,31142.0,0.0,C1384940806,459292.28,550189.89,0,0,2026-09-25 20:41:52.360172,full_load
393,CASH_OUT,280856.03,C2042251724,0.0,0.0,C232933235,9376643.09,9657499.13,0,0,2026-09-25 20:41:52.360172,full_load
396,CASH_IN,140854.65,C283757563,32343.0,173197.65,C775419545,1284294.32,1143439.68,0,0,2026-09-25 20:41:52.360172,full_load
162,TRANSFER,1545075.29,C1154648756,0.0,0.0,C1651855867,3384457.05,4929532.34,0,0,2026-09-25 20:41:52.360172,full_load
160,CASH_IN,222719.07,C816703669,7519690.65,7742409.72,C1980324872,1226554.41,1003835.35,0,0,2026-09-25 20:41:52.360172,full_load
239,CASH_OUT,148020.04,C571455198,4022.0,0.0,C856295815,5473702.37,5621722.41,0,0,2026-09-25 20:41:52.360172,full_load
98,CASH_OUT,1273674.05,C1758225011,1273674.05,0.0,C59790487,0.0,1273674.05,1,0,2026-09-25 20:41:52.360172,full_load
135,CASH_OUT,367685.24,C474905155,0.0,0.0,C1467550,3811558.45,3955141.09,0,0,2026-09-25 20:41:52.360172,full_load
358,TRANSFER,12393.12,C341756273,86871.0,74477.88,C1818915279,167978.84,180371.96,0,0,2026-09-25 20:41:52.360172,full_load
35,PAYMENT,20826.57,C1268719118,11214.0,0.0,M1515545513,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
309,PAYMENT,2838.35,C1654124101,9925.0,7086.65,M1117345429,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
164,CASH_OUT,75282.02,C1705495214,0.0,0.0,C1067513010,604003.2,679285.21,0,0,2026-09-25 20:41:52.360172,full_load
378,DEBIT,684.36,C1030544853,0.0,0.0,C509574767,286983.17,287667.53,0,0,2026-09-25 20:41:52.360172,full_load
519,CASH_OUT,105491.11,C1383213814,105491.11,0.0,C1068795979,0.0,105491.11,1,0,2026-09-25 20:41:52.360172,full_load
179,CASH_OUT,149481.18,C1686439545,49648.0,0.0,C1993801291,376704.01,526185.18,0,0,2026-09-25 20:41:52.360172,full_load
157,CASH_OUT,53779.64,C124758921,104.0,0.0,C1867345698,0.0,53779.64,0,0,2026-09-25 20:41:52.360172,full_load
379,CASH_IN,336444.3,C1581683510,11156.0,347600.3,C2011972084,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
373,TRANSFER,403495.39,C644803307,486451.0,82955.61,C690266816,0.0,403495.39,0,0,2026-09-25 20:41:52.360172,full_load
354,CASH_IN,142789.49,C1205524979,505282.92,648072.41,C72058675,263585.21,120795.72,0,0,2026-09-25 20:41:52.360172,full_load
159,CASH_OUT,10728.02,C1005484033,11832.0,1103.98,C372815067,2152082.81,2162810.83,0,0,2026-09-25 20:41:52.360172,full_load
225,PAYMENT,6696.13,C249275742,124581.0,117884.87,M471479961,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
587,CASH_OUT,107037.2,C881949197,0.0,0.0,C37103882,451901.15,558938.35,0,0,2026-09-25 20:41:52.360172,full_load
45,CASH_IN,635514.74,C1537500628,13268586.45,13904101.18,C208630649,15128739.25,14493224.51,0,0,2026-09-25 20:41:52.360172,full_load
14,CASH_IN,169887.34,C1531266140,77673.0,247560.34,C607727429,742980.99,591274.62,0,0,2026-09-25 20:41:52.360172,full_load
328,PAYMENT,15827.4,C1382514634,0.0,0.0,M1596200796,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
381,PAYMENT,8718.32,C2018645516,0.0,0.0,M280716604,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
354,PAYMENT,5726.58,C615771603,0.0,0.0,M577290229,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
274,DEBIT,2011.85,C2050472163,51880.0,49868.15,C655721646,375862.21,377874.07,0,0,2026-09-25 20:41:52.360172,full_load
490,PAYMENT,43508.19,C1928828625,30342.47,0.0,M1051492437,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
355,PAYMENT,20406.11,C1336166780,0.0,0.0,M2040415110,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
235,PAYMENT,80640.47,C640004681,0.0,0.0,M1558155566,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
39,CASH_OUT,8934.22,C1760023437,14712.0,5777.78,C836211784,132425.52,141359.73,0,0,2026-09-25 20:41:52.360172,full_load
695,PAYMENT,5946.16,C2031304951,215985.0,210038.84,M285979819,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
371,PAYMENT,13423.62,C650944706,49912.0,36488.38,M430126609,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
20,CASH_IN,115484.82,C530571525,1663107.62,1778592.44,C958709221,450446.78,334961.96,0,0,2026-09-25 20:41:52.360172,full_load
258,CASH_IN,35257.94,C1366018528,366215.0,401472.94,C657478536,22731.93,0.0,0,0,2026-09-25 20:41:52.360172,full_load
249,PAYMENT,21601.69,C999154363,78815.0,57213.31,M2027106641,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
276,CASH_IN,68009.67,C1455500437,1274683.47,1342693.15,C2055560009,1285535.82,1217526.15,0,0,2026-09-25 20:41:52.360172,full_load
9,PAYMENT,1319.48,C1049950499,279548.86,278229.38,M1810764803,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
352,PAYMENT,2959.52,C1034141468,0.0,0.0,M502074517,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
181,PAYMENT,8375.35,C806964492,10760.0,2384.65,M941036503,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
16,CASH_IN,421680.7,C539720706,15072.0,436752.7,C966366907,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
203,CASH_IN,200945.51,C256992265,999497.79,1200443.29,C1600850057,2814730.36,3541409.95,0,0,2026-09-25 20:41:52.360172,full_load
259,PAYMENT,3240.02,C1679928504,0.0,0.0,M1708498777,0.0,0.0,0,0,2026-09-25 20:41:52.360172,full_load
